artigoEmPeriodico	Anelise Marlene Schmidt	2018	2358-8195	http://dx.doi.org/10.15210/EE.V23I1.12564	Percepção Ambiental da Educação Básica das Águas Próximas a Atividades Mineradoras em Caçapava do Sul, RS	EXPRESSA EXTENSÃO	SCHMIDT, A. M. ; SILVA, A. L. S. ; GOI, M. E. J.	B5	
artigoEmPeriodico	Anelise Marlene Schmidt	2017	1980-993X	http://dx.doi.org/10.4136/ambi-agua.2006	Geochemical analyses of water and public health of the MangueirÃ£o and Salso Streams in CaÃ§apava do Sul, RS, Brazil	Revista Ambiente e Agua	GOMES, CRISTIANE HEREDIA ; SCHMIDT, ANELISE MARLENE ; DESSART, RAFAEL LIMA ; CASA NOVA, GUILHERME PACHECO	Qualis nao identificado	Revista Ambiente e Agua
artigoEmPeriodico	Anelise Marlene Schmidt	2016	2165-3984	http://dx.doi.org/10.1520/ACEM20150038	Role of Rice Husk Ash and Water Extracted From Manioc in the Formation of Passive Film on Steel Reinforcement in Concrete	Advances in Civil Engineering Materials	TRINDADE, E. C. ; PIO, E. S. ; SILVA, T. M. V. ; FAOUR, E. C. ; SPENGLER, R. L. ; GROSSER, F. N. ; SCHMIDT, A. M. ; TAMBORIM, S. M.	Qualis nao identificado	Advances in Civil Engineering Materials
artigoEmPeriodico	Anelise Marlene Schmidt	0	1679-1916	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=null&md5=f8a2d9f8af7e0fb17f9968fbbee28b49	Transformando experiência em conhecimento durante oficinas para uso de programas computacionais no contexto escolar	RENOTE. Revista Novas Tecnologias na Educação	Hartmann, A. M. ; FLORES, M. L. P. ; Martins, M. A. R. ; Werlang, R. B. ; Werlang, R. B. ; SCHMIDT, A. M. ; ALVARENGA, A. M. ; HALMENSCHLAGER, K. ; SILVEIRA, D. S. ; CASA NOVA, G. P.	B2	RENOTE. REVISTA NOVAS TECNOLOGIAS NA EDUCAÇÃO
artigoEmPeriodico	Anelise Marlene Schmidt	0	1516-1439	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1590/s1516-14392010000100011&md5=9838723d3ae939d952294d818393b16f	Corrosion Behavior of Ti and Ti6Al4V in Citrate Buffers containing Fluoride Ions	Materials Research	SCHMIDT, A. M.; AZAMBUJA, Denise S	Qualis nao identificado	Materials Research
artigoEmPeriodico	Anelise Marlene Schmidt	0	0010-938X	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/j.corsci.2005.10.013&md5=7a9d7c738275f70c8e6634be40bf8e85	Semiconductive Properties of Titanium AnodicOxide Films in McILVaine Buffer Solutions	Corrosion Science	SCHMIDT, A. M.; AZAMBUJA, Denise S ; MARTINI, Emilse A	Qualis nao identificado	Corrosion Science
artigoEmPeriodico	Anelise Marlene Schmidt	0	1516-1439	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=null&md5=f8a2d9f8af7e0fb17f9968fbbee28b49	Electrochemical Behavior of Ti and Ti6Al4V in Aqueous Solutions of Citric Acid containing Halides	Materials Research	SCHMIDT, A. M.; AZAMBUJA, Denise S	Qualis nao identificado	Materials Research
artigoEmPeriodico	Anelise Marlene Schmidt	0	0103-5053	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=null&md5=f8a2d9f8af7e0fb17f9968fbbee28b49	Electrodissolution of Cu-Zn Alloys in Acetate Media	Journal of the Brazilian Chemical Society	SCHMIDT, A. M.; AZAMBUJA, Denise Shermann ; MACHADO, Vinícius Cunha	Qualis nao identificado	Journal of the Brazilian Chemical Society
trabalhoCompletoEmCongresso	Anelise Marlene Schmidt	2018		Estudo Geoquímico de Águas e Sedimentos Provenientes de Processos de Lavra de Calcário	XIII Encontro Nacional de Engenharia de Sedimentos e I Partículas nas Américas	SCHMIDT, A. M.; GOMES, C. H. ; Schroeder, J. K. ; CASA NOVA, G. P. ; Flores, B. A. ; PASETTO, G. A.	Qualis nao identificado	XIII Encontro Nacional de Engenharia de Sedimentos e I Partículas nas Américas
trabalhoCompletoEmCongresso	Anelise Marlene Schmidt	2017		ESTUDO DE IMPACTO AMBIENTAL DA DISPOSIÇÃO DE REJEITOS E ESTÉREIS EM MINERADORA DE CALCÁRIO	2 Congresso de Engenharia Ambiental do Sul do Brasil	SCHMIDT, A. M.; Schroeder, J. K. ; Flores, B. A. ; Carneiro, B. O. ; Jaime, D. M.	Qualis nao identificado	2 Congresso de Engenharia Ambiental do Sul do Brasil
trabalhoCompletoEmCongresso	Anelise Marlene Schmidt	2017		IMPACTO AMBIENTAL DA DISPOSIÇÃO DE REJEITOS EM MINERADORA DE CALCÁRIO NO MUNICÍPIO DE CAÇAPAVA DO SUL, RS	9 Salão Internacional de Ensino	SCHMIDT, A. M.; Schroeder, J. K. ; Carneiro, B. O. ; Jaime, D. M.	Qualis nao identificado	9 Salão Internacional de Ensino
artigoEmPeriodico	Angela Maria Hartmann	2018	1677-2334	http://dx.doi.org/10.5007/2175-7941.2018v35n2p532	Estudo de gráficos da cinemática através do jogo batalha naval e de atividades robóticas	CADERNO BRASILEIRO DE ENSINO DE FÍSICA	DWORAKOWSKI, LUIZ ANTONIO ; DORNELES, PEDRO FERNANDO ; HARTMANN, ÂNGELA MARIA	B2	
artigoEmPeriodico	Angela Maria Hartmann	2016	1806-9126	http://dx.doi.org/10.1590/1806-9126-rbef-2016-0009	Uso da plataforma Arduino e do software PLX-DAQ para construção de gráficos de movimento em tempo real	Revista Brasileira de Ensino de Física (Online)	DWORAKOWSKI, L. A. ; HARTMANN, A. M. ; KAKUNO, E. M. ; Dorneles, P. F. T.	B1	REVISTA BRASILEIRA DE ENSINO DE FÍSICA (ONLINE)
artigoEmPeriodico	Angela Maria Hartmann	2016	2447-6722		O Planetário Inflável em Caçapava do Sul e Lavras do Sul: Astronomua para Crianças, Jovens e Adultos	Revista Colabore	HARTMANN, ANGELA MARIA; OLIVEIRA, V. A. ; RAZEIRA M.	Qualis nao identificado	Revista Colabore
artigoEmPeriodico	Angela Maria Hartmann	0	1679-1916	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=null&md5=f8a2d9f8af7e0fb17f9968fbbee28b49	Transformando experiência em conhecimento durante oficinas para uso de programas computacionais no contexto escolar	RENOTE. Revista Novas Tecnologias na Educação	Hartmann, A. M. ; FLORES, M. L. P. ; Martins, M. A. R. ; Werlang, R. B. ; Werlang, R. B. ; SCHMIDT, A. M. ; ALVARENGA, A. M. ; HALMENSCHLAGER, K. ; SILVEIRA, D. S. ; CASA NOVA, G. P.	B2	RENOTE. REVISTA NOVAS TECNOLOGIAS NA EDUCAÇÃO
